id,title,genre,genre_number,Production Country,Release Year,Director,Plot
342,황혼열차,멜로,3,대한민국,1957,김기영,"사각관계,엇갈린 사랑,황혼기,중년의사랑,한국소설원작,고아원,삼각관계,신문연재소설원작,욕망,통속"
2267,누야 와 시집안가노,드라마,2,대한민국,1970,정승문,"수기원작,수기의영화화,실존인물,실화바탕,자전적실화,방직공장,여공,남매,삶의희망,컬러시네마스코프"
52629,금의위 3인의 무사,무협,4,중국,2020,"등연성,이뢰",
484,태양의 거리,드라마,2,대한민국,1959,김화랑,"뒷골목,개과천선,흑백스탠다드,홀아비,부성애,부성,폭력/깡패"
6206,바람의 파이터,액션,10,대한민국,2004,양윤호,"1930년대,만화원작,무예,밀항,비행사,산속수행,야쿠자,일제치하,입산수련,조선인차별,조선인학교,조센진,택견,항공학교,제일교포,재일교포,재일조선인,재일한국인,인종차별,복수"
6276,파랑새,드라마,2,대한민국,1986,"홍기선,이효인,이정하","농민,농촌,단편영화,독립영화,농민운동,농가부채,사회이슈"
3401,우요일,멜로,3,대한민국,1979,박남수,"여대생,중년남자,비,비오는날,연주회,조류학자,앵무새,밀월여행,바바리코트,밀회,외도,이루어질수없는사랑,유부남,가을,한국소설원작,컬러시네마스코프"
451,아내만이 울어야 하나,멜로,3,대한민국,1959,조정호,"전쟁미망인,불륜,이루어질수없는사랑,외도,통속,한국소설원작"
2687,홍의장군,사극,8,대한민국,1973,이두용,"곽재우,조선시대,이조시대,역사물,역사바탕,역사 속 인물,컬러시네마스코프,임진왜란,의병,전쟁,애국심"
452,푸른 날개,멜로,3,대한민국,1959,전택이,"신문연재소설원작,한국소설원작,통속,한국전쟁직후,6.25전쟁직후,흑백"
58971,더 오퍼링,공포,1,미국,2022,올리버 파크,
1488,흙,멜로,3,대한민국,1967,장일호,"1930년대,농촌,변호사,소설원작,일제강점기,일제시대,일제치하,한국소설원작,문예영화,농촌계몽운동,컬러시네마스코프"
2722,승부,액션,10,대한민국,1973,김효천,"협박전화,동명이인,새마을운동,계몽,사랑,유언,유산상속,재산상속,폭력/깡패,복수,컬러시네마스코프"
51508,덩케르크 이스케이프,전쟁,12,영국,2020,벤 몰,
3381,가시를 삼킨 장미,멜로,3,대한민국,1979,정진우,"소설원작,한국소설원작,대학생,방황,여류작가,여류소설가,동시녹음,비스타비전(Vista Vision),컬러"
3292,세종대왕,사극,8,대한민국,1978,최인현,"세종대왕,훈민정음,한글,사극,위인,조선시대,실존인물,일대기,국책영화,이조시대,역사물,실제 역사적 기록,궁중/역사,역사바탕,컬러시네마스코프"
6100,운하,드라마,2,대한민국,1999,김현주,"해양대학,선장,시위,기숙사,퇴관,귀향,전교조,해직,양식장,고기잡이,단편영화,독립영화"
6298,호산 장어,드라마,2,대한민국,2003,권지영,"포구, 노인, 장어구이, 외지인, 횟집"
57616,스튜디오 666,공포,1,미국,2022,BJ 맥도넬,
3369,광염소나타,멜로,3,대한민국,1979,고영남,"음악가,방화범,화재사건,임종,어머니의죽음,도피행각,천재작곡가,한국소설원작,단편소설원작,광기,피아니스트,컬러시네마스코프"
2980,왕룡,액션,10,대한민국,1976,고영남,"태권도,복수,무술,무협,컬러시네마스코프,외국인배우출연,가스실"
1466,소복,멜로,3,대한민국,1967,전조명,"이색직업,부부애,감독데뷔작,한국소설원작,단편소설원작,열녀,비련의여인,흑백시네마스코프,향토물,유전병,정신병,정신분열증"
2984,국제경찰(Interpol),액션,10,대한민국,1976,고영남,"국제범죄조직,국제경찰,태권도,외국인배우출연,인터폴,무술,컬러시네마스코프"
57624,피기,공포,1,스페인,2022,카를로타 페레다,
329,사랑,멜로,3,대한민국,1957,이강천,"불치병,한국소설원작,신파,비련의여인"
2988,청색시대,멜로,3,대한민국,1976,정인엽,"한국소설원작,여류작가,여류소설가,대학생,대학생활,청춘영화,청춘남녀,가난한연인,컬러시네마스코프"
2999,강력계,액션,10,대한민국,1976,김인수,"아버지와딸,딜레마,성범죄자,연쇄강간범,과학수사,형사,형사반장,수사극,추리물,강간살인,컬러시네마스코프,정신병원,렌즈,여대생,약혼자"
57706,다크 글래시스,공포,1,"이탈리아,프랑스",2022,다리오 아르젠토,
1303,밤하늘의 부르스,멜로,3,대한민국,1966,노필,"음악,듀엣,가수,비련의여인,음악영화,유작,비극적사랑,컬러시네마스코프"
1553,사랑은 파도를 타고,멜로,3,대한민국,1967,고영남,"통속,음악영화,뮤지컬영화,신부감,부잣집아들,재벌아들,재벌2세,컬러시네마스코프"
7314,구미호 가족,코메디,13,대한민국,2006,이형곤,"구미호,서커스,유랑서커스단,서커스단,합방,몰카,몰래카메라,동거,뮤지컬"
679,5인의 해병,액션,10,대한민국,1961,김기덕,"6.25,625,한국전쟁,해병,해병대,감독데뷔작,흑백스탠다드"
2629,교장선생 상경기,코메디,13,대한민국,1973,이형표,"교장,선생님,제자,정년퇴임,시골분교,낙도,동창회,교육자,스승,컬러시네마스코프"
62042,저니 투 베들레헴,뮤지컬,5,미국,2023,애덤 앤더스,
52414,로맨스 온 더 하이 시스,멜로,3,미국,1948,"마이클 커티즈,버스비 버클리",
3166,쌍용비객,액션,10,"대한민국,대만",1977,"김형준,하종도","암흑가의보스,폭력/깡패,반공영화,컬러시네마스코프,감독겸주연,한국대만합작영화,합작영화,무술,무협,이소룡"
40805,"아이, 토냐",드라마,2,미국,2017,크레이그 질레스피,"실존인물,피겨선수,피겨스케이트,토냐 하딩,낸시 캐리건"
51197,1945: 포인트 오브 노 리턴,전쟁,12,영국,2020,릭 로버츠,
51507,송 오브 러브,멜로,3,뉴질랜드,2019,데이비드 스텁스,
6325,탐정 반기평,드라마,2,대한민국,2001,"김주호,손정일","엽기, 살인사건, 관광투어, 관광객, 히스테리"
6326,솜사탕,드라마,2,대한민국,2000,"부성철,신한솔","산동네, 크리스마스, 솜사탕 가게, 도시, 구두"
653,돼지꿈,드라마,2,대한민국,1961,한형모,"소시민,가장,중년남자,생활고,서민생활,주택문제,사기,사기꾼,흑백스탠다드,일확천금"
4765,검으나 땅에 희나 백성,드라마,2,대한민국,1995,배용균,"구원,낙원,컬트"
1026,연애졸업반,코메디,13,대한민국,1964,이형표,"청춘영화,청춘로맨스,흑백시네마스코프,디자이너,파일럿,사각관계,영화배우,인기가수,스캔들,여대생"
2749,서로 좋아해,멜로,3,대한민국,1974,주동진,"실존인물,가수,삼각관계,사각관계,가수지망생,비극적사랑,컬러시네마스코프"
690,러브미 오어 리브미,멜로,3,미국,1955,찰스 비더,"쇼비지니스,나이트클럽,삼각관계,금주법,가수,작곡가"
4773,엄마에게 애인이 생겼어요,드라마,2,대한민국,1995,김동빈,"미시족,일러스트레이터,외도,불륜"
4771,빛은 내가슴에,드라마,2,대한민국,1995,이기원,"맹인박사,소년가장,실명,장애인,실화바탕"
3419,사망탑,액션,10,대한민국,1980,"오사원,강범구","국제경찰,마약,암흑가의보스,위장사망,이소룡,필름,장례식,탈출,태권도,외국인배우출연"
1865,겨울부인,드라마,2,대한민국,1969,강대진,"여변호사,법정,재판,변호사,생모,친모,살인죄,모성애,모정,겨울,눈,피아니스트,컬러시네마스코프"
2883,아이 러브 마마,멜로,3,대한민국,1975,신상옥,"뮤지컬영화,세자매,음악영화,편모슬하,어머니와딸,재혼,사별,가수,포크가수,인기가수"
891,유랑극장,멜로,3,대한민국,1963,강범구,"음악,음악영화,가수,OST,뮤지컬영화,흑백시네마스코프"
724,사랑과 죽음의 해협,드라마,2,대한민국,1962,노필,"월북,남매,반공영화,삼형제,흑백스탠다드"
2871,가수왕,멜로,3,대한민국,1975,김기덕,"스키,스키장,겨울,가수,편모슬하,홀어머니,성공담,우정,친구의배신,컬러시네마스코프"
2897,나는 어떡하라고,멜로,3,대한민국,1975,박태원,"불치병,무명가수,가수,음악가,음악영화,비극적사랑,신파,부모반대,결혼반대,컬러시네마스코프,시한부"
1372,불개미,드라마,2,대한민국,1966,조해원,"포목,다이아몬드,보석,흑백시네마스코프,의문연쇄살인,연쇄살인사건"
955,내마음 별과 같이,멜로,3,대한민국,1963,정일택,"결혼반대,신분격차,신분차이,음악가,성악가,음악영화,흑백시네마스코프"
2648,요화 배정자(속),사극,8,대한민국,1973,정인엽,"팜므파탈,요부,속편,시리즈,구한말,일제강점기,일제시대,비련의여인,비극적사랑,컬러시네마스코프"
34939,탄신,미스터리,6,대한민국,2023,최범석,
2652,집행유예,액션,10,대한민국,1973,박노식,"권투선수,납치,재일교포,탈옥,테크니스코프,배우출신감독,컬러,인질,인질극,자동차추격,추격전,복수,땅굴,1950년대"
3242,당신만을 사랑해,멜로,3,대한민국,1978,문여송,"가수,가수지망생,작곡가,불치병,음악영화,컬러스탠다드"
5564,노이로제 가족,드라마,2,대한민국,1997,서유민,"결벽증,단편영화,독립영화,버스,스트레스,종점,현대인,건망증,불면증"
52467,레컨,전쟁,12,미국,2020,로버트 데이비드 포트,
3138,임진란과 계월향(임진왜란과 계월향),사극,8,대한민국,1977,임권택,"기생,명기,임진왜란,신문연재소설원작,조선일보,조선시대,절세미인,첫사랑,컬러스탠다드,비극적사랑"
2766,지구여 멈춰라 내리고 싶다,멜로,3,대한민국,1974,이재웅,"청춘영화,청춘남녀,버스,상상,현실과환상,뮤지컬영화,음악영화,부모반대,도피생활,사랑의 도피,겨울,컬러시네마스코프,눈,눈밭"
1856,삼인의 여검객(3인의 여검객),사극,8,대한민국,1969,최인현,"축지법,검술,검객,무술,부모의원수,조선시대,컬러시네마스코프,남장여자"
1067,님은 가시고 노래만 남어,멜로,3,대한민국,1964,양명식,"음악영화,가수,공연,악단,신인,기생,감독데뷔작,뮤지컬영화,흑백시네마스코프"
998,아스팔트,드라마,2,대한민국,1964,김기영,"형사,폭탄,밀수범,복수계획,아내의죽음,아내살해,흑백시네마스코프,밀매조직"
3196,호반의 메아리,멜로,3,대한민국,1978,박남수,"오지학교,음악교사,오케스트라,음악영화,사운드오브뮤직,컬러시네마스코프"
1036,포리호의 반란,드라마,2,대한민국,1964,김종훈,"간첩,실화바탕,반공영화,여객선,바다,흑백시네마스코프"
3032,해뜰날,멜로,3,대한민국,1976,서윤모,"가수지망생,대중가요원작,컬러시네마스코프,서울상경,산전수전,성공담,테크니스코프,감독데뷔작"
9430,숙명,액션,10,대한민국,2007,김해곤,"배신,우정,조폭,카지노,오해,출소,밀거래"
2835,흑나비,액션,10,대한민국,1974,변장호,"전쟁고아,해외입양아,컬러시네마스코프,난장이,난쟁이,의문연쇄살인,의문의사건"
571,물망초,멜로,3,대한민국,1960,박구,"1인2역,음악가,일인다역,작곡가,아내의죽음,닮은사람,고아원,수녀,입양,재판,법정,교통사고,흑백스탠다드"
901,지미는 슬프지 않다,멜로,3,대한민국,1963,김응천,"전과자,드러머,음악영화,가수,흑백시네마스코프"
2924,미인,멜로,3,대한민국,1975,이형표,"락커,락밴드,락,가수,뮤지컬영화,음악가,음악영화,대중가요원작,컬러시네마스코프"
2865,나의 인생고백 제2탄,코메디,13,대한민국,1975,심우섭,"노총각,신혼부부,공처가,결혼문제,외도,살인누명,컬러시네마스코프,시리즈,속편"
2867,여자형사 마리,액션,10,대한민국,1975,이은수,"여형사,마약밀매,마약밀수,마약반,암흑가의보스,위장경찰,컬러시네마스코프"
2855,마지막 대결,액션,10,대한민국,1974,이상구,"일제강점기,일제시대,항일투쟁,독립군,독립운동,무술,컬러시네마스코프"
2857,흑묘,액션,10,대한민국,1974,김시현,"무협,무술,일제강점기,일제시대,복수,아버지의복수,컬러시네마스코프"
34591,극장판 요괴워치: 탄생의 비밀이다냥!,코메디,13,일본,2014,"타카하시 시게하루,우시로 신지",
8193,"두뇌유희프로젝트, 퍼즐",범죄,7,대한민국,2006,김태경,"퍼즐,정체불명,보상,인질극,살해,형사,도박,다혈질,심부름꾼,의뢰인"
1539,가고파,멜로,3,대한민국,1967,강대진,"MBC연속극원작,한국드라마원작,일제강점기,일제말기,작곡가,삼각관계,만주,학도병,음악영화,한국라디오드라마원작,라디오연속극원작,흑백시네마스코프"
17136,라라,멜로,3,대한민국,2017,한상희,"가수,아이돌,래퍼,베트남,한류,합작영화"
2388,유모,드라마,2,대한민국,1971,이형표,"친부모,가정폭력,사산,유모,기구한운명,비련의여인,모성애,모정,친아들,컬러시네마스코프"
28088,나는 매일 그녀를 만나러 간다,멜로,3,대한민국,2021,이동진,
3133,사대철인,액션,10,대한민국,1977,김정용,"무술,태권도,무협,컬러시네마스코프,조선시대,이조시대,맹인"
1819,사랑하고 있어요,멜로,3,대한민국,1968,박종호,"가수,통속,신파,비련의여인,비극적사랑,컬러시네마스코프,삼각관계,음악영화,성공담,듀엣"
2782,숙녀 초년생,멜로,3,대한민국,1974,최인현,"가수,불치병,시한부인생,비극적사랑,음악영화,컬러시네마스코프"
5605,초겨울 점심,드라마,2,대한민국,2002,강병화,"김장,노부부,단편영화,독립영화,치매,치매노인,사진,아들,도둑,김치,손목시계,소포"
5609,저푸른 초원,드라마,2,대한민국,2001,류승진,"골프장,단편영화,독립영화,벙어리,프로골퍼,골프연습장,골프,골프채,천재골퍼,시골소녀"
3803,형,드라마,2,대한민국,1984,이상언,"뺑소니,의대졸업반,자살,택시운전,형제애,형제,등록금,유학,치한,외면,배신,출감,의사"
709,두만강아 잘 있거라,액션,10,대한민국,1962,임권택,"독립운동,만주웨스턴,일제강점기,일제시대,일제치하,독립운동가,독립투사,감독데뷔작,눈,눈밭,썰매,비극적사랑,독립군,친일파,앞잡이,흑백시네마스코프,겨울"
2728,그대 변치마오,멜로,3,대한민국,1974,김영효,"가수,대학생,목장,부모반대,스타,뮤직드라마,컬러시네마스코프,청춘남녀,청춘영화,서울상경,가수지망생"
3793,달빛 멜로디,드라마,2,대한민국,1984,이황림,"산장,살인,삼각관계,신혼여행,우정,카니발,동성애자,재벌2세,화가,연극배우,누드모델,유령,원귀,공포"
786,싸우는 사자들,액션,10,대한민국,1962,김묵,"6.25,625,한국전쟁,반공영화,1950년대,스파이,유격대원,포로수용소,북한군포로,흑백시네마스코프"
55527,4월은 너의 거짓말,멜로,3,일본,2016,신조 타케히코,
2714,여감방,액션,10,"대한민국,홍콩",1973,계치홍,"일제강점기,일제시대,독립군,독립자금,포로수용소,여죄수,죄수,감옥,감옥생활,컬러시네마스코프,한홍합작영화,한국홍콩합작영화,합작영화"
2882,강인의 무덤,액션,10,대한민국,1975,김시현,"1960년대,반공영화,조총련,태권도,무술,컬러시네마스코프"
37342,선,멜로,3,대한민국,2024,"이성준,이혁준",
502,언덕의 종은 울려도,멜로,3,대한민국,1959,김홍,"해외로케,홍콩로케이션,음악가,가난한부부,흑백"
54649,대전투 1944,전쟁,12,독일,2020,마크 슈미트,
3323,선배,액션,10,대한민국,1979,이두용,"컬러스탠다드,비스타비전(Vista Vision),전과자,도둑,범죄,폭력/깡패"
